epoch,loss,val_acc,val_f1,epoch_time_s
1,0.7112900392953739,0.5044,0.33671680923418684,2.321636438369751
2,0.6976464543231699,0.5044,0.33671680923418684,2.0954134464263916
3,0.6939794351888258,0.5036,0.3349295025272679,1.593336820602417
4,0.6935050154841224,0.4964,0.33172948409516173,1.3720591068267822
5,0.6936545316563096,0.5036,0.3349295025272679,1.3689355850219727
