epoch,loss,val_acc,val_f1,epoch_time_s
1,0.6006708688620653,0.8124,0.8120557161430595,226.29014682769775
2,0.3613073419498685,0.8388,0.8387783060088565,220.3437581062317
3,0.2764641569919386,0.8336,0.8330765279917822,223.79745078086853
4,0.21364922189335225,0.8348,0.8347200044821694,217.67110061645508
5,0.15424914394570235,0.8276,0.8275580345232816,218.42568588256836
