epoch,loss,val_acc,val_f1,epoch_time_s
1,0.7786250128302463,0.4964,0.33172948409516173,5.482185363769531
2,0.6441067471060642,0.664,0.6565583615282564,4.981841087341309
3,0.47782258724057397,0.8332,0.8331999733119957,4.948480844497681
4,0.3090306326400402,0.8332,0.8325892588304951,5.004740953445435
5,0.2514420706172322,0.8492,0.8490335987939346,4.973994493484497
