epoch,loss,val_acc,val_f1,epoch_time_s
1,0.7152741787045501,0.7312,0.727430428239246,3.208828926086426
2,0.5101080086342124,0.854,0.8539915665528841,2.42694091796875
3,0.3091042450694151,0.8608,0.8607825365613863,2.427665948867798
4,0.24405769380026085,0.8552,0.8547444786851567,2.5227746963500977
5,0.23152476271917655,0.8412,0.8398325285691163,3.0267255306243896
