epoch,loss,val_acc,val_f1,epoch_time_s
1,0.7125982184742772,0.4964,0.33172948409516173,1.531355381011963
2,0.6968200151310411,0.5036,0.3349295025272679,0.8662607669830322
3,0.6941811899806178,0.5036,0.3349295025272679,0.8485753536224365
4,0.6936015375824862,0.4964,0.33172948409516173,0.8414850234985352
5,0.69375295001407,0.5036,0.3349295025272679,0.8482701778411865
