epoch,loss,val_acc,val_f1,epoch_time_s
1,0.7054532114849534,0.6672,0.6435465473370185,3.099045991897583
2,0.4339907640634581,0.8384,0.8380268137789467,2.4802327156066895
3,0.28273280346116353,0.8524,0.851800539108673,2.8762378692626953
4,0.22283219840637472,0.8544,0.8543865802672375,2.4851973056793213
5,0.1846677612426669,0.8624,0.8619028502609394,2.455310821533203
