epoch,loss,val_acc,val_f1,epoch_time_s
1,0.6257513621623282,0.7756,0.7755738229307066,139.55676555633545
2,0.42376657118583644,0.7928,0.7924940199821048,88.09077382087708
3,0.3308516568789102,0.7848,0.7838002925527641,160.55539107322693
4,0.257776760100089,0.7732,0.7721834277787716,153.71440196037292
5,0.18215167452216913,0.7644,0.7643538133474161,141.97955965995789
